TIME,HV,SPREAD,CORRECT,TOTAL,%CORRECT,OBJ1-MEAN,OBJ1-STDEV,OBJ2-MEAN,OBJ2-STDEV,OBJ3-MEAN,OBJ3-STDEV,OBJ4-MEAN,OBJ4-STDEV,OBJ5-MEAN,OBJ5-STDEV
9000,1.0,1.078438280826705,0,289,0.0,264.6228373702422,50.02725517616814,273.3598615916955,36.620119188672874,127.93425605536332,22.383241913632485,677.1384083044983,118.7174608657948,2588.3109876733624,383.38731419188423,
10000,1.0,1.0634610853105435,0,289,0.0,262.07612456747404,51.219262881960084,272.681660899654,37.26064153529881,127.5674740484429,23.146810990231295,678.2283737024221,118.85871533982704,2589.453658628641,388.50053212727994,
11000,1.0,1.0792635642203692,0,288,0.0,258.78472222222223,53.469314044293576,271.4791666666667,39.60875828196192,127.35069444444444,23.48134453527766,685.78125,131.63366172236303,2600.8423702944006,412.0823188421988,
12000,1.0,1.0739698990909252,0,288,0.0,255.01041666666666,53.80517093431483,270.55555555555554,40.97870005288957,127.00694444444444,23.54325113481385,691.09375,138.92559545328072,2607.8281596485485,429.1728300464823,
13000,1.0,1.078068965665848,0,290,0.0,252.29310344827587,54.387628100227076,269.3034482758621,41.511913393947964,127.66206896551724,24.873256844736055,690.4724137931034,137.6925145000483,2614.0578609717504,431.5182886725109,
14000,1.0,1.0886176453771355,0,295,0.0,247.8508474576271,55.042216072113895,267.33898305084745,42.78206901815631,127.9322033898305,25.30817808922485,697.671186440678,143.89691584644115,2627.462797231008,446.7558230787711,
15000,1.0,1.0914751191751386,0,296,0.0,243.01351351351352,55.04586373817976,264.4831081081081,44.02686202227967,128.67905405405406,25.354147678646026,705.5236486486486,150.2725658107161,2648.993956610734,461.23523476316973,
16000,1.0,1.0814711201757377,0,279,0.0,246.31541218637992,58.118598425070594,268.2544802867383,46.26923437684595,126.05376344086021,25.993395463084706,698.068100358423,156.25938487764878,2601.821969835273,479.003339597314,
17000,1.0,1.0861822361330211,0,291,0.0,243.74914089347078,58.245737489434,267.26116838487974,46.58341191133966,125.51202749140893,27.590694426080194,704.4982817869416,155.91746813586988,2607.892949087885,482.45275720083026,
18000,1.0,1.1135075991583656,0,294,0.0,242.07823129251702,61.89081896130964,266.9183673469388,49.6615771766723,125.81972789115646,29.440903887188387,703.3775510204082,163.65544828861263,2608.3436575288024,517.0115393433953,
19000,1.0,1.0862449298853842,0,293,0.0,241.94880546075086,64.24144495126428,267.0477815699659,51.63092080462227,126.07849829351535,30.793443439099633,699.2525597269624,166.33185003615876,2600.9057673806014,536.1734811772931,
20000,1.0,1.108843865841537,0,293,0.0,239.81569965870307,64.77353691577088,266.51535836177476,52.2003615932768,125.01706484641639,30.88285223280613,706.0170648464164,168.37234167932516,2605.7952655824756,544.1337629147141,
30000,1.0,1.1121600353309289,0,282,0.0,236.98581560283688,79.05043598873158,269.290780141844,64.87216441905308,119.33687943262412,37.59842857616273,710.950354609929,203.303962286608,2547.3480629644564,665.1145608789507,
40000,1.0,1.1094439757367567,0,297,0.0,233.5016835016835,87.63941753334132,268.84175084175087,73.08390921048725,118.20538720538721,42.85220357752211,709.7373737373738,236.3052120662352,2541.2062203968903,747.4340764545868,
50000,1.0,1.1652865071052574,0,295,0.0,233.64745762711865,100.15403958941805,270.8542372881356,82.21544108761945,116.1593220338983,47.74719840443592,703.7864406779661,265.33796514699554,2512.423979702821,840.2766310536942,
60000,1.0,1.1216239374017016,0,299,0.0,233.37458193979933,108.42564529637629,272.6254180602007,89.07713479087087,114.72909698996655,52.21460273380865,696.0535117056857,281.7330097366891,2491.9132065989406,906.6607579560986,
70000,1.0,1.1355915936341423,0,300,0.0,230.47,114.4892532074517,270.72,94.87269505324842,116.17,56.359451440434256,695.2033333333334,299.38497288422616,2508.4094566468416,961.9561268644042,
80000,1.0,1.0845382267207058,0,300,0.0,227.11,118.84277246289176,267.9166666666667,99.55057201688446,118.28333333333333,60.184851822438574,695.21,317.26494590483827,2533.6447296311053,1008.8076091998735,
90000,1.0,1.1119228307371676,0,296,0.0,223.8581081081081,118.85276549870855,266.22635135135135,100.26629803589287,118.59121621621621,62.012355382959285,698.2972972972973,320.45795903083575,2545.998399399151,1021.5562935434123,
100000,1.0,1.098309284990361,0,300,0.0,224.6,125.6389270887012,266.07,105.48616860359789,119.00333333333333,64.46034948365975,696.3366666666667,336.8894427784217,2545.675155972176,1069.2927225068568,
110000,1.0,1.1292451400773629,0,299,0.0,226.56521739130434,128.61302147077637,268.17725752508363,107.59231247405928,118.49163879598662,65.57593390374083,686.7190635451504,341.09880678638586,2519.543119490108,1084.1270120419367,
120000,1.0,1.0850568195991324,0,300,0.0,226.82333333333332,131.43028109567786,268.08666666666664,109.16540579424519,118.57,66.98307074676903,684.7066666666667,347.5008594074105,2514.5889540641397,1101.83039610537,
180000,1.0,1.040824493078344,0,299,0.0,233.66889632107024,145.91189696080866,272.40802675585286,117.56083205400537,116.92976588628763,72.46610382994947,667.2441471571906,374.36330420592554,2468.4312167760186,1179.3712498832942,
240000,1.0,1.0107193497878102,4,300,1.3333334,238.00666666666666,150.47300961375842,274.8833333333333,119.1532474961924,115.05,75.28479815562588,661.83,388.25606812171435,2438.0694041280644,1198.5310787623418,
300000,1.0,0.9203827202132782,6,300,2.0,242.14666666666668,154.5752842109271,276.98,121.15326216546266,114.42,77.70746596477501,653.07,395.62026207800176,2416.219876526485,1216.9902469219696,
360000,1.0,0.898572436896823,11,300,3.6666665,242.05,153.78131930331034,277.07666666666665,120.95350672423223,114.57333333333334,78.47894381439028,650.75,398.6755499985755,2413.642799254655,1214.8388228913484,
420000,1.0,0.868058557367381,9,300,3.0,243.46,155.437045348484,277.81,121.72953859547265,114.15666666666667,79.47942368241534,648.6,399.1518006974289,2407.0135011475313,1220.7775511084687,
480000,1.0,0.9185709588723102,8,300,2.6666667,244.62666666666667,155.11015641221633,279.1166666666667,120.85521526006046,113.61666666666666,79.611618010327,643.3566666666667,397.49480011972764,2394.626736782182,1210.9997384500257,
540000,1.0,0.8473807826165249,8,300,2.6666667,245.29666666666665,156.2588514470638,279.36,121.43252063045823,113.89666666666666,79.91374092663217,641.1,401.6735448926982,2393.108833123784,1217.391963360762,
600000,1.0,0.8525341716795655,7,300,2.3333333,243.93,154.64602085623366,278.36333333333334,120.62505815772926,113.37333333333333,79.98916982247593,648.6666666666666,403.1524057006512,2402.366157707782,1208.8643353194327,
1200000,1.0,0.8259182768875853,9,300,3.0,247.86,157.63157594001692,281.21,121.67804197964391,111.97,80.04408639410326,640.6233333333333,404.24419367780945,2368.7315142395614,1214.7490421600041,
1800000,1.0,0.8346744329965602,10,300,3.3333335,246.68666666666667,157.31946845688097,280.43,121.63258239468563,112.41666666666667,80.31062438363234,642.6366666666667,405.3814228462979,2376.305421335137,1216.3155489509545,
2400000,1.0,0.8441424993495725,9,300,3.0,247.36666666666667,156.68968979766632,280.97333333333336,121.25919603156798,112.43333333333334,80.2093441494748,639.37,405.1840072938052,2368.9017571277896,1211.378095368465,
3000000,1.0,0.8456424375821989,7,300,2.3333333,247.45,157.4949549456533,280.98333333333335,121.40698657362724,112.44666666666667,80.33741649374151,638.7733333333333,403.5365269987616,2369.4815369263883,1211.7969706526283,
