TIME,HV,SPREAD,CORRECT,TOTAL,%CORRECT,OBJ1-MEAN,OBJ1-STDEV,OBJ2-MEAN,OBJ2-STDEV,OBJ3-MEAN,OBJ3-STDEV,OBJ4-MEAN,OBJ4-STDEV,OBJ5-MEAN,OBJ5-STDEV
50000,1.0,1.1491591035399027,0,290,0.0,156.47931034482758,90.30790960627647,662.5068965517241,90.18545043231174,280.2068965517241,50.595406163518106,1420.748275862069,253.97995185703763,5571.951318766009,938.1660712833317,
60000,1.0,1.1653932012333863,0,289,0.0,119.62283737024221,72.32581723227268,653.0553633217993,95.24412476202724,284.89965397923874,54.94968097565841,1430.2664359861592,284.9018071871585,5655.646511690777,989.8920881504353,
70000,1.0,1.180715745890332,0,289,0.0,85.67820069204153,54.2330314911583,640.9411764705883,98.5163994919533,292.65743944636677,59.08334054347083,1444.4740484429067,302.41369300026724,5764.831051744289,1047.5879096554136,
80000,1.0,1.2424952235696767,0,284,0.0,51.45070422535211,34.70724190063418,616.8732394366198,98.88952857273132,303.71830985915494,59.7381452907372,1511.0070422535211,306.5187997469226,6006.567458674634,1052.9839823266075,
90000,1.0,1.2512685310608922,0,288,0.0,38.451388888888886,30.993128687642457,612.8125,104.8432340813602,304.59375,64.53276161802323,1527.3055555555557,319.9999951774691,6041.836363877121,1114.1230253132082,
100000,1.0,1.2307633890532126,0,286,0.0,23.178321678321677,20.989833169511748,596.5769230769231,108.3384654858064,311.8811188811189,67.6206499587663,1573.8531468531469,317.0502697350191,6202.811295159003,1149.414654455616,
110000,1.0,1.2852376467930822,4,289,1.384083,12.598615916955017,12.731379570414784,586.3702422145328,106.62188444452612,318.0899653979239,68.26458957588628,1592.318339100346,308.98435427407776,6311.185261633881,1131.0816838945225,
120000,1.0,1.2586927774445338,77,280,27.5,3.4214285714285713,4.286303530920756,564.4785714285714,99.06891308991096,331.75,64.0673334413546,1628.107142857143,294.9871110121005,6534.173578954529,1061.2984907866937,
180000,1.0,1.1154803276654166,264,293,90.10239,0.09897610921501707,0.29862993657648185,558.3139931740615,126.6439085202412,331.22525597269623,87.17772700458147,1616.5870307167236,385.5654640489637,6567.081619945553,1324.1197299021862,
240000,1.0,1.0031333264485758,296,300,98.66667,0.013333333333333334,0.11469767022723491,550.7666666666667,147.56132811667,328.47333333333336,101.84309478583,1647.13,472.8623546375131,6596.372579186358,1520.541994276653,
300000,1.0,0.9855662121419445,299,299,100.0,0.0,0.0,543.2006688963211,153.03124432181494,331.96321070234114,108.94493401047879,1643.4548494983278,491.7797796172203,6625.672437319813,1567.4325262451837,
360000,1.0,0.9736713264150056,298,298,100.0,0.0,0.0,536.1342281879195,165.09152058998376,332.9597315436242,117.14649116330474,1667.996644295302,545.1637614830769,6668.5019007195815,1679.9759052085121,
420000,1.0,0.9258647916530631,300,300,100.0,0.0,0.0,532.49,171.1902739643816,333.86,121.77454742268603,1676.3233333333333,577.0086875044049,6678.395667481604,1734.5842947708604,
480000,1.0,0.8741438487558437,299,299,100.0,0.0,0.0,526.5685618729098,169.90612541375825,334.95652173913044,121.27321258041259,1690.515050167224,585.1785214337635,6707.932085774065,1716.059093191572,
540000,1.0,0.8668457717783367,297,297,100.0,0.0,0.0,523.6498316498316,179.76651132579664,337.023569023569,128.51931735235996,1698.922558922559,624.6987616639146,6739.605012897174,1812.6305689763851,
600000,1.0,0.8419255502560994,296,296,100.0,0.0,0.0,522.7162162162163,177.37433848573062,335.1283783783784,129.48887463456884,1706.6013513513512,625.4956925107682,6731.513190496976,1787.0391565715831,
1200000,1.0,0.8411677099694868,300,300,100.0,0.0,0.0,518.61,185.40679032872555,338.2366666666667,139.2744795558596,1696.5633333333333,665.9748188349331,6735.675207813,1860.2589524718223,
1800000,1.0,0.784210672894292,300,300,100.0,0.0,0.0,525.48,192.47414441079258,333.8466666666667,144.204587845032,1686.83,688.6676710141112,6677.612574090527,1918.9672368500246,
2400000,1.0,0.7860535592169378,300,300,100.0,0.0,0.0,527.14,193.28428216834737,332.80333333333334,144.64514505813491,1680.1666666666667,690.0452779025118,6656.095327909055,1924.4374745136536,
3000000,1.0,0.774273682249975,300,300,100.0,0.0,0.0,525.06,198.06811050747166,332.9066666666667,147.10106941223174,1692.6733333333334,706.2105398691114,6682.79751234577,1976.1734255919828,
